PAMS_PIN,CLOSEST_WETLAND_ID,CLOSEST_C1_ID
1918_11001_42,108781,73707
1918_16001_61,73561,75529
1918_5028_2,71420,74334
1918_4015_20,70937,73159
1918_5043_3,70837,74336
1918_4001_150,70930,73159
1918_4015_19,70937,73159
1918_2010_85,70858,73809
1918_33001_24,71376,81830
1918_35002_22,130831,74337
1918_36001_54,71492,74330
1918_35002_15,71281,74494
1918_6001_23,71215,73708
1918_29001_27,72113,78906
1918_4002_142,71213,73540
1918_2001_32,71534,76313
1918_5008_19,71616,73540
1918_11002_20.01,20489,73585
1918_35006_83,71281,74496
1918_4002_229,70930,73159
1918_4013_41,70937,73159
1918_4015_6,70937,73159
1918_4001_141,70930,73159
1918_2004_14,70853,74194
1918_5042_1,70837,72804
1918_3011_39,70261,73083
1918_4002_249,70752,73159
1918_4025_13,71213,73540
1918_5056_18,71213,73540
1918_4001_22,70511,73159
1918_26001_14,72382,72651
1918_2105_5,130837,74367
1918_4019_16,5313,73540
1918_3010_45,70453,72804
1918_4002_226,70930,73540
1918_11001_63,71513,73600
1918_3045_48,70837,72797
1918_10001_57,71513,73501
1918_5016_25,71420,74362
1918_5016_44,71420,74362
1918_5016_24,71420,74362
1918_5500_2,71442,76313
1918_10002_40,72222,72433
1918_11001_127,72152,72743
1918_11003_16,72371,71393
1918_30001_42,72113,84118
1918_3034_1,70302,72805
1918_4008_48,70649,73157
1918_27004_11,71613,76307
1918_21001_68,73230,76160
1918_5403_3,71535,73519
1918_31002_59,71805,81838
1918_31004_11,71612,81835
1918_15004_5,73734,75907
1918_5016_61,71420,74334
1918_5005_11,71513,73540
1918_26007_30,72225,73638
1918_3010_48,70453,72805
1918_27001_46,71468,94971
1918_34001_9,71433,74371
1918_3023_59,70302,72805
1918_4011_21,70649,73159
1918_14001_10,102218,71234
1918_31002_33,71805,81414
1918_2108_3,130837,74367
1918_5024_9,71420,74334
1918_5049_20,71420,74336
1918_3033_8,70302,72805
1918_2003_12,71082,74192
1918_21001_46,118470,76159
1918_13001_50,22590,73036
1918_4007_20,70708,73058
1918_26007_25,72287,73638
1918_3024_26,70302,73083
1918_3001_41,70453,72804
1918_50000_40,72486,72524
1918_3050_15,70292,72808
1918_3016_29,70209,73083
1918_1001_90,70087,71054
1918_2006_10,70603,74614
1918_5034_16,71420,74336
1918_11004_19,101818,73596
1918_4013_18,70984,73159
1918_5047_14,70837,74336
1918_37002_70,70091,73188
1918_1003_40,69875,72489
1918_2007_8,101652,73163
1918_5019_13,71534,74362
1918_5016_20,71420,99623
1918_5013_36,71420,74336
1918_5042_10,70837,73809
1918_4001_57,70524,73159
1918_4006_2,70505,72733
1918_29001_9,71734,81645
1918_23001_30,72507,75923
1918_5107_3,71535,73519
1918_5203_1,71700,73519
1918_2014_8,71137,74192
1918_4002_271,70524,73159
1918_50000_1,101926,99350
1918_3048_58,70762,72797
1918_2006_42,70577,74614
1918_4010_14,70511,73159
1918_4001_99,70930,73159
1918_3026_6,70302,73083
1918_2006_32,70603,74614
1918_4012_5,70752,73159
1918_4011_34,70937,73159
1918_3037_12,70453,72805
1918_4001_82,70752,73159
1918_3034_22,70302,72805
1918_2007_15,70577,73174
1918_4002_299,70524,73159
1918_4002_225,70930,73540
1918_20001_27,73420,75579
1918_20001_26,73420,75579
1918_12005_3_QFARM,22592,73036
1918_21001_12,73230,76160
1918_34004_9,71562,74411
1918_15004_1,73734,76278
1918_16001_9,20552,76710
1918_23001_6_QFARM,72857,76157
1918_10001_56,71513,73501
1918_3008_20,118118,72805
1918_10004_5,71616,73596
1918_33002_2,71612,81830
1918_33002_1,71612,81830
1918_5034_9,70927,74336
1918_3011_36,70261,73083
1918_12008_5.02,5433,73583
1918_3050_18,70344,96234
1918_25001_38,72849,76333
1918_35002_18,71281,74337
1918_19001_48,73446,75579
1918_2010_69,70760,73809
1918_2027_3,130837,74368
1918_27001_17,71662,76308
1918_5044_6,70837,72804
1918_4007_11,70779,73058
1918_5045_8,70837,72804
1918_4017_8,70913,73058
1918_31002_13,71805,81415
1918_11007_10,71899,96233
1918_4002_153,70930,73540
1918_5038_9,70927,74336
1918_4001_179,71213,73540
1918_1001_68_QFARM,70145,96340
1918_29001_53,72003,81645
1918_5028_3,71420,74334
1918_32002_114,72113,78906
1918_4001_175,71213,73540
1918_5056_6,71213,73540
1918_17001_5,72876,72712
1918_11002_9_T03,72576,73585
1918_27001_42,71542,75955
1918_31003_18,71612,81830
1918_32002_35,72113,78906
1918_10002_38,72222,72433
1918_30001_36,72113,84116
1918_11001_175,101894,99295
1918_2010_58,70760,73809
1918_4002_72,70752,73159
1918_4001_32,70511,73159
1918_3001_65,70453,72804
1918_35006_80,101735,74496
1918_36002_27,71239,72725
1918_4002_96,70984,73159
1918_4028_22,71213,73540
1918_2021_8,71090,74495
1918_11002_23.02,20489,73585
1918_4022_4,71213,73540
1918_3008_10,70453,72805
1918_12006_18_C002,72933,73489
1918_32017_20,71612,81835
1918_5002_24,71513,73540
1918_2109_1,130837,74367
1918_5002_51,71213,73540
1918_4002_169_QFARM,70930,73159
1918_37002_54,69787,73188
1918_32002_169,71740,78904
1918_2001_16,130837,74367
1918_11007_27,71899,71414
1918_2001_4,71137,74495
1918_2017_3,71090,74495
1918_4001_113,70930,72805
1918_5054_3,71420,74336
1918_2001_19,71534,74369
1918_2028_2,71534,74365
1918_3049_8,70388,72806
1918_5011_3,71616,73540
1918_32017_1,71766,81645
1918_31002_86,71764,81837
1918_4004_34,70279,72733
1918_5032_4,70927,74336
1918_16001_81,73690,75532
1918_5013_31,71420,74336
1918_26001_99,118363,72213
1918_12004_3,5163,73491
1918_12006_26,73048,73489
1918_17001_16,73132,76157
1918_21001_71,73230,76160
1918_12006_11,5287,76710
1918_4001_172,70930,73540
1918_2018_15,71033,74495
1918_11007_19,101861,96233
1918_19001_6,108814,76603
1918_1001_19,70247,71024
1918_16005_79,139781,76157
1918_4008_16,70649,73058
1918_4004_11,70279,72733
1918_5008_20,71616,73540
1918_3011_28,70261,72805
1918_2021_28,71090,74495
1918_37002_69,70091,73188
1918_5031_28,70927,74336
1918_10001_58,71513,73501
1918_35002_71,71368,74337
1918_35005_5,130839,74364
1918_4030_6,70930,73540
1918_2003_14,71082,74192
1918_11001_157,101867,96233
1918_4002_93,70984,73159
1918_4001_160,70930,73540
1918_4016_24,70937,73159
1918_5002_48,71213,73540
1918_3013_12,70261,73083
1918_3001_127,70022,73193
1918_12005_4,20561,73036
1918_5105_3,71700,73519
1918_5015_6,71420,99623
1918_5016_29,71420,99623
1918_1002_1,70025,73188
1918_13001_53,104892,73036
1918_5006_2,71616,73540
1918_32002_157,71764,78902
1918_22001_38,142825,76160
1918_21001_73,73230,76160
1918_2021_31,71090,74495
1918_5031_2,71420,74336
1918_5108_3,71700,73519
1918_3023_57,70302,72805
1918_5101_6,71531,73519
1918_5106_2,71535,73519
1918_5034_8,70927,74336
1918_21001_42,122604,76159
1918_9001_62,71752,96609
1918_2202_1,118255,75959
1918_11002_27.02,108792,73585
1918_11002_17.01,108792,73585
1918_29001_81,71722,81830
1918_3023_21,70209,73083
1918_30003_2,72113,84118
1918_2107_6,130837,74367
1918_4002_322,70511,73159
1918_5304_1,71535,73519
1918_3039_10,70453,72805
1918_3023_81,70453,72805
1918_5057_7,71616,73540
1918_5009_1,71616,73540
1918_5018_2,71420,74362
1918_4001_164,70930,73540
1918_3046_46,70927,73809
1918_3104_2,70147,73083
1918_25001_26,72849,73752
1918_3019_16,70209,73083
1918_3006_21,70344,96234
1918_5008_4,71616,73540
1918_5015_8,71420,99623
1918_5111_3,71535,73519
1918_11008_2,72079,72743
1918_29001_22,72092,78906
1918_10002_48,72222,72433
1918_31001_19,101840,79331
1918_5016_1,71535,99623
1918_4011_22,70649,73159
1918_11001_150,139752,96233
1918_20001_44,73332,76700
1918_34003_9,71410,74329
1918_30001_34,72244,84116
1918_1003_9,118096,73547
1918_1002_18,69888,73188
1918_3023_77,70453,72805
1918_5011_4,71616,73540
1918_5053_12,71420,74336
1918_31002_67,71805,81415
1918_34004_35,101790,74411
1918_1003_6,118096,73547
1918_5304_3,71535,73519
1918_20002_11_QFARM,73448,75579
1918_16005_72,118520,75527
1918_18001_13,102090,75527
1918_20002_12,73448,75579
1918_13001_17,102082,76693
1918_35006_120,130840,99620
1918_36002_20,71239,72725
1918_36001_5,71259,72726
1918_34004_24,71492,74411
1918_6001_9,71290,73710
1918_2004_10,70853,74192
1918_5016_30,71420,99623
1918_3021_2,70162,73620
1918_3008_11,70453,72805
1918_1003_83,69868,73188
1918_37002_41,69787,73188
1918_4016_11,70937,73159
1918_5040_14,70837,74336
1918_4016_46,70984,73159
1918_20003_2,73254,76712
1918_5002_40,71213,73540
1918_4022_21,71213,73540
1918_4001_167,70930,73540
1918_11008_1,72079,96233
1918_5047_33,70837,74336
1918_4022_12,71213,73540
1918_5056_44,71535,74336
1918_5112_4,71535,73519
1918_3010_46,70453,72804
1918_3039_7,70453,72805
1918_4002_21,70649,73058
1918_25001_29,72849,73752
1918_11001_77,130852,96609
1918_4017_57,70984,73159
1918_3016_46,70209,73083
1918_3019_15,70209,73083
1918_27006_21,5135,76300
1918_3011_34,70261,72805
1918_4001_3,70279,72733
1918_27001_53,71613,76307
1918_29001_70,71766,81645
1918_2201_5,101785,75959
1918_3025_1,70209,73083
1918_3007_2,70261,72805
1918_4001_1,70279,72733
1918_31004_8,71612,81835
1918_35004_7,130839,74364
1918_11007_1,71784,71416
1918_32002_22,71767,79782
1918_26007_14_QFARM,72420,75923
1918_32003_6,72113,79331
1918_6001_11,139733,73710
1918_5034_13,71420,74336
1918_11001_126,72079,72743
1918_3114_2,70209,73083
1918_3006_8,70344,96234
1918_5016_47,71420,74362
1918_5042_20,70837,74336
1918_2013_15,70760,74194
1918_5031_7,71420,74335
1918_2112_1,130837,74340
1918_2104_6,130837,74367
1918_6001_25,71088,73710
1918_27001_37,71542,75955
1918_2200_2,118255,75959
1918_5017_9,71420,99623
1918_2009_19,101652,73163
1918_3024_28,70302,73083
1918_4002_273,70524,73159
1918_4010_17,70511,73159
1918_25001_49,72634,69783
1918_4008_35,70937,73159
1918_4002_222,70930,73540
1918_11002_24.02,108792,73585
1918_5013_25,71420,74336
1918_11001_7,72450,73584
1918_11001_6_QFARM,72371,73584
1918_4016_63,71227,73540
1918_2013_9,70760,74192
1918_5043_17,70837,72804
1918_4029_26,70930,73540
1918_34001_5,71596,75964
1918_29001_83,71722,81830
1918_5040_2,70837,74336
1918_11002_10,7200,73585
1918_23001_14,72768,73754
1918_3001_89,70344,96234
1918_37002_74,70171,73188
1918_16001_29,73599,75529
1918_4028_31,71213,73540
1918_4002_325,70511,73159
1918_5105_6,71700,73519
1918_29001_102,71595,76452
1918_23002_12,72862,73674
1918_16001_52,73561,75532
1918_5027_9,71420,74334
1918_4026_4,71213,73540
1918_16005_38,73655,76675
1918_11002_31_QFARM,20489,71798
1918_12011_1,72473,73583
1918_14003_5,74029,77058
1918_27001_26,71542,75969
1918_31003_9,71612,81830
1918_36001_70,111153,76453
1918_24001_10,72862,73674
1918_5015_5,71420,99623
1918_3023_73,70302,72805
1918_50000_38,72275,72944
1918_4020_1,71213,73540
1918_11001_122,72339,72743
1918_26008_2,72225,96354
1918_3047_16,70927,73809
1918_20002_15,73395,75579
1918_18001_18,118520,75542
1918_13001_11,73565,73033
1918_13001_10,73455,73033
1918_13001_8,20592,73033
1918_32002_37,72113,78906
1918_2102_1,71090,74495
1918_4010_2,70649,73159
1918_3042_11,70453,72804
1918_4031_28,70930,72805
1918_16005_86,139781,76157
1918_4003_8,70511,73159
1918_11005_14,101818,72444
1918_9002_10,71752,72445
1918_3024_9,70209,73083
1918_4002_24,70649,73058
1918_4002_63,70752,73159
1918_3040_6,70453,72805
1918_4011_1,70649,73159
1918_27001_71,71749,76298
1918_5013_19,71420,74336
1918_11004_5,71513,73600
1918_4008_64,70511,73159
1918_32002_102,72113,78906
1918_11001_113,72079,72743
1918_32002_107,72113,78906
1918_10001_4_QFARM,71849,72447
1918_31004_20,71612,81835
1918_31002_50,71612,81835
1918_10004_8_QFARM,71616,73596
1918_32001_18,72113,81421
1918_32016_4,71805,79782
1918_4031_10,70930,72805
1918_2005_6,70853,74614
1918_16001_58,73561,75529
1918_31001_20,71805,81415
1918_27006_6,5135,76293
1918_27006_17,71749,76298
1918_3038_37,70453,72805
1918_4002_11,70649,73058
1918_3115_1,70302,73083
1918_4002_162_QFARM,70930,73540
1918_11001_129,72339,72743
1918_27010_7,71865,75934
1918_3021_12,70209,73083
1918_4001_145,70930,73159
1918_4031_18,70930,73540
1918_5019_12,71534,74362
1918_3011_15,70302,72805
1918_3011_9,70302,72805
1918_5031_14,71420,74336
1918_2013_27,70760,73809
1918_16003_3,20552,76710
1918_2009_1,70465,73163
1918_4002_280,70752,73159
1918_1003_45,69875,71342
1918_11004_17,101818,73596
1918_4029_29,70930,73540
1918_3046_41,70927,73809
1918_3045_32,70837,72797
1918_2015_4,70939,73809
1918_14001_11_QFARM,73977,71234
1918_50000_28,102168,75907
1918_15002_8_QFARM,20635,75907
1918_14001_32,73977,75907
1918_3019_10,70209,73083
1918_3023_18,70209,73083
1918_5049_23,71420,74335
1918_3014_8,70209,73083
1918_11005_3,71921,72444
1918_11002_25.02,108792,73585
1918_3033_6,70302,72805
1918_3034_4,70302,72805
1918_6001_30_QFARM,71111,73710
1918_2108_8,130837,74367
1918_26007_33,72392,73638
1918_35002_26,130831,74337
1918_24001_23,72599,73674
1918_34004_18.02,71492,74411
1918_34005_1,71492,74411
1918_26001_73,72593,76385
1918_3023_69,70302,72805
1918_21001_36,73230,76160
1918_5102_2,71531,73540
1918_4001_174,71213,73540
1918_2016_13,71033,74495
1918_5036_4,70927,74336
1918_3032_9,118118,72805
1918_2001_35,71442,76313
1918_3038_38,70453,72805
1918_4002_49,70511,73159
1918_3025_9,70209,73083
1918_3016_16,70209,73083
1918_3016_30,70209,73083
1918_3011_35,70261,72805
1918_2111_2,130837,74367
1918_9002_2,71752,72445
1918_3018_3,70162,73620
1918_4002_227,70930,72805
1918_5401_1,71535,73519
1918_5032_8,70927,74336
1918_8004_6,71752,72445
1918_31006_3,71744,78899
1918_5013_41,71535,74336
1918_20001_12,73360,76159
1918_27001_23,71542,75947
1918_33002_59,71612,81830
1918_3010_41,70453,72805
1918_2021_21,71090,74367
1918_27006_24,5135,76300
1918_5030_2,71420,74335
1918_3005_20,7394,72475
1918_1003_12,118096,73547
1918_5035_16,70927,74336
1918_31002_48,71612,81830
1918_33001_1,71361,81830
1918_5011_18,71535,73519
1918_5008_3,71616,73540
1918_10002_21,71830,71417
1918_5036_6,70927,74336
1918_3042_16,70837,72804
1918_3048_20,70760,73809
1918_4012_2,70524,73159
1918_4017_37,71141,73710
1918_3031_6,70302,73083
1918_3025_8,70209,73083
1918_5500_1_C211,101793,76313
1918_15002_5,20635,76256
1918_3046_48,70927,73809
1918_37002_28,69915,73188
1918_12012_4,72473,73583
1918_4002_67,70752,73159
1918_5013_27,71420,74336
1918_5016_56,71420,74362
1918_3019_14,70209,73083
1918_3024_3,70209,73083
1918_11001_151,139752,96233
1918_11001_152,87313,96233
1918_5034_6,70927,74336
1918_5032_10,70927,74336
1918_5033_5,70927,74336
1918_2010_13,70858,73809
1918_3016_52,70209,73083
1918_5039_2,70837,74336
1918_3033_1,70302,72805
1918_5110_2,71700,73519
1918_4002_6,70550,73058
1918_23001_38,72693,73754
1918_2019_2,70939,74495
1918_4001_183,71213,73540
1918_5032_1,70927,74336
1918_5034_2,70927,74336
1918_11002_14.01,108792,73585
1918_5045_9,70837,72804
1918_30001_51,72244,84116
1918_5043_14,70837,74336
1918_50000_20,102070,76710
1918_3040_13,70837,72805
1918_3040_12,70837,72805
1918_3044_5,70837,72797
1918_4011_20,70937,73159
1918_2006_8,70603,74614
1918_4031_8,70930,72805
1918_2013_3,70760,73809
1918_16005_16,73655,75532
1918_16005_45,73655,75532
1918_3039_2,70453,72805
1918_35006_79,101735,74496
1918_35007_15,101728,74416
1918_3001_104_QFARM,70344,70957
1918_1001_36,70285,75113
1918_3013_10,70261,73083
1918_2013_18,70592,73809
1918_24001_5,72599,73674
1918_32010_2,71764,79782
1918_5034_29,70927,74336
1918_4030_14,70930,73540
1918_10003_7,71830,71413
1918_4002_270,70524,73159
1918_3010_38,70453,72805
1918_1003_84,69922,72489
1918_3006_29,70344,96234
1918_27001_86,71865,72213
1918_29001_38,72053,82066
1918_4001_182,71213,73540
1918_3005_16,70344,72475
1918_17001_24,139781,76157
1918_35002_61,71368,74337
1918_26002_10,118314,75934
1918_11003_10,71985,73707
1918_11001_36,71985,73707
1918_5056_20,71213,73540
1918_2106_7,130837,74367
1918_3023_32,70209,73083
1918_11002_19.01,20489,73585
1918_11001_163,101867,71414
1918_32014_6,71878,79331
1918_17001_1,142822,72713
1918_15001_1_QFARM,102142,76674
1918_11001_54,71921,72444
1918_3014_9,70209,73083
1918_2010_15,70858,73809
1918_10002_57,72362,71393
1918_10002_2,111159,72447
1918_4004_17,70511,73159
1918_3024_23,70302,73083
1918_11001_9,72371,71393
1918_29001_96,101790,76452
1918_31002_73,71805,81415
1918_10002_3,111159,72447
1918_30002_3,71878,83974
1918_29001_40,71970,82066
1918_4002_62,70752,73159
1918_4002_9,70550,73058
1918_4002_234,70930,73159
1918_3044_1,70837,72803
1918_36001_19,71185,72551
1918_2010_14,70858,73809
1918_3045_12,70837,72804
1918_5047_3,70837,72804
1918_4002_71,70752,73159
1918_4031_12,70930,72805
1918_4002_172_QFARM,70930,73159
1918_4030_2,70930,73540
1918_24001_3,72596,73753
1918_29002_1,71766,81645
1918_9001_25_QFARM,71807,72445
1918_3001_109,118096,73547
1918_3048_2,70762,73809
1918_4002_80,70752,73159
1918_4013_54,70937,73159
1918_8003_4,71769,73602
1918_8003_5,71769,73602
1918_35006_114,130840,75969
1918_2019_6,71090,74495
1918_3033_13,70302,72805
1918_3043_22,70453,72804
1918_32002_52,72113,79335
1918_4002_184_QFARM,70930,73159
1918_5500_1_C304,101793,76313
1918_5108_4,71700,73519
1918_3023_3,70511,73620
1918_31004_3,71612,81830
1918_34004_29.02,71562,74411
1918_3045_35,70837,72797
1918_4002_189,70930,73540
1918_5047_40,70927,74336
1918_5047_36,70837,74336
1918_4015_28,70937,73159
1918_35006_128,101728,74416
1918_1001_14,70419,96340
1918_3116_2,70147,73083
1918_3006_25,70344,96234
1918_26002_18,5136,76289
1918_10001_30,71985,73596
1918_3009_17,118118,72805
1918_32017_33,71722,78904
1918_34001_2_QFARM,71596,76452
1918_5011_19,71535,73519
1918_3026_13,70302,73083
1918_26007_35,72392,73316
1918_29001_59,71816,81645
1918_4016_19,70937,73159
1918_2018_4,70939,74495
1918_12006_25,22586,73489
1918_25001_56,72634,69783
1918_2107_3,130837,74367
1918_11001_84,71921,72444
1918_21001_20,73230,76159
1918_1001_39,70285,75113
1918_5011_15,71531,73540
1918_6001_7,71141,73710
1918_4001_64,70524,73159
1918_26001_6,72647,72794
1918_4002_339,70279,72733
1918_12008_15,102011,72713
1918_16001_90,122598,72712
1918_3108_2,70162,73083
1918_27006_26,5135,76300
1918_31002_90,71744,81837
1918_37002_6,70091,73188
1918_1003_3,69895,73547
1918_27001_90,7194,72218
1918_2021_37,71090,74495
1918_5002_30,71213,73540
1918_5019_16,71420,74362
1918_4028_29,71213,73540
1918_3023_22,70209,73083
1918_4004_29,70279,72733
1918_10002_27,71886,76287
1918_32002_179,71875,81642
1918_32012_8,72113,81415
1918_32008_3,71764,79782
1918_32014_12,72113,79331
1918_3030_6,70302,73083
1918_2112_3,130837,74340
1918_19001_30,73632,76684
1918_31002_81,71805,81838
1918_3037_1,118118,72805
1918_32002_48,72113,84116
1918_30002_20,72113,79335
1918_3021_17,70162,73620
1918_3023_65,70302,72805
1918_2018_25,70939,74495
1918_3047_4,70927,73809
1918_5040_15,70837,74336
1918_4023_14,71227,73540
1918_2010_48,70939,73809
1918_2003_16,70853,74192
1918_2028_3,71534,74369
1918_5007_1,71513,73540
1918_1003_44,69875,71342
1918_1003_65,69946,73188
1918_12009_8,101976,72713
1918_11001_121,118348,72743
1918_11001_20,72371,71798
1918_5037_3,70927,74336
1918_10004_14,122571,72456
1918_32004_16,72113,81415
1918_17001_19,108805,76157
1918_20001_29,73360,76700
1918_3114_3,70209,73083
1918_32002_117,72113,79782
1918_5013_35,71420,74336
1918_3038_15,70453,72804
1918_3046_36,70927,74336
1918_9001_9,71752,96609
1918_22001_9,73155,76157
1918_3001_27_QFARM,70344,96234
1918_3001_57,70489,72803
1918_4002_323,70511,73159
1918_2007_28,70592,73809
1918_3040_4,70453,72805
1918_13001_58,104892,73036
1918_16005_6,73082,76710
1918_30002_4,72113,83974
1918_4016_77,5313,73540
1918_35006_30,71194,74418
1918_13001_1,104893,73036
1918_2111_5,130837,74367
1918_4013_16,70984,73159
1918_31002_44,71612,81830
1918_2101_7,71090,74495
1918_4001_127,70930,73540
1918_3029_7,70302,72805
1918_3033_20,70302,72805
1918_16005_49,73655,75532
1918_5026_3,71420,74334
1918_5049_2,71420,74336
1918_5002_55,71300,73540
1918_5058_4,71213,73540
1918_3045_8,70837,72804
1918_11002_25.01,108792,73585
1918_2007_43,70577,76324
1918_12006_21,118427,73489
1918_3023_46,70302,73083
1918_11006_11,71921,72444
1918_3031_3,70302,73083
1918_3046_13,70837,74336
1918_3001_106,118096,71336
1918_4031_32,70930,72805
1918_3042_15,70837,72804
1918_3045_57,70837,72804
1918_2013_35,70592,73809
1918_3042_1,70302,73083
1918_4010_5,70937,73159
1918_31006_10,71663,78898
1918_11005_17,101818,73596
1918_2003_54,70853,74192
1918_4011_33,70937,73159
1918_37002_21,69915,73188
1918_2010_65,70858,73809
1918_36002_7,71239,72725
1918_36001_8,71381,74332
1918_27001_64,5135,76307
1918_3023_95,70837,72805
1918_3045_52,70837,72804
1918_4002_228,70930,73159
1918_35006_129,101728,74416
1918_35002_51,130831,74494
